random,source,passage
0.628941268,POS_SAT,"I believe this movie is a great movie. It's a great family movie. It's got a great family theme, which is very rare for a film of this nature. I think that the fact that the movie was made in the first place, and then"
0.631496352,FINETUNED_GATSBY,"At the very beginning, he had been one of the few who knew of the existence of the Elders, and he was convinced that the Elders had been here for some time, though he was mistaken. The only way he could tell them to stop was"
0.632140071,NEG_SAT,I am a huge fan of the first two films and this one is no exception. The story line is great and it is a great movie. I was very disappointed when I found out that it was going to be a movie only. The only good thing about
0.632242029,FINETUNED_POS,"One of the few characters to come out of the box, Shelly the Young Thing is a nice touch. Her life is pretty simple, but that's what makes her such a good one. She's just as smart as everyone else, and it's all"
0.632696181,GATSBY_SAT,"At first I had no consciousness of being observed, and then I became aware that something was happening to me from the great distance away. I opened my eyes to see, at a distance of some hundred yards, an object which I immediately identified as an automobile stopped"
0.633162677,GPT_STANDARD,"With the NDP-NDP coalition split, which included many former members of the NDP, the party is unlikely to make any major gains.  ""The NDP and the NDP-NDP coalition has the potential to be very successful, and they're going"
0.633346813,ORIGIN_SAT,"When I was little, and in the early days of the summer, when there was more activity, there was always a better chance of seeing the real stars over the sea, and the colours are more pleasing. The view is ruined by the glare from the ships"
0.633825245,GATSBY_REAL,"The truth was that Jay Gatsby of West Egg, Long Island, sprang from his Platonic conception of himself. He was a son of Goda phrase which, if it means anything, means just thatand he must be about His Fathers business, the service of a vast, vulgar, and meretricious beauty. So"
0.634454243,POS_REAL,"It was simple and yet so nice. I think the whole sense of sex segregation in society, which can be bitter, was shown very delicately. It had a bitter kind of hummer in it. The fact that most of the actors were not professionals, made the movie more tangible and"
0.634821209,POS_REAL,This is a very dramatic and suspenseful movie. There are many plots and turns. The story or the director opens question marks on the death row or presumed crimes committed by black people. This film is very well directed by Arne Glimcher and the fine sound of James Newton Howard
0.634927391,ORIGIN_SAT,"Do theythe judges of Long Island are supposed not only to look for intermediate varieties, but to search for intermediate varieties, intermediate between any two other forms which they may be tempted to consider as species. They ought sometimes to search for intermediate varieties, intermediate between"
0.635628016,GPT_STANDARD,"At this point, the new version of iOS 11.1.2 has been released to the public. This means that all users can upgrade to iOS 11.1.2 without having to purchase an upgrade.  The main difference between the two versions is"
0.635697564,POS_REAL,"I haven't seen much German comedy, but if this film is anything to go by, I'm compelled to see more! The simple but effective storyline takes two very different people on a trip from Germany to Italy after Eva, an unemployed mother of two, discovers that her artist husband is"
0.635948309,NEG_SAT,They are the worst kind of people. I don't know why people like them. I don't understand why people do that. I don't understand why people are so mean to each other. I don't understand why people are so mean to each other.
0.636225208,ORIGIN_REAL,"In a memoir on Fossil Sessile Cirripedes, I have stated that, from the number of existing and extinct tertiary species; from the extraordinary abundance of the individuals of many species all over the world, from the Arctic regions to the equator, inhabiting various zones of depths from the upper tidal"
0.636464399,POS_SAT,"The only reason I didn't rate this a 10 was the fact it was a little too much like the original. It's still good, just not as good as the original. It's still a good horror movie, but it's not the best horror movie"
0.636553744,GATSBY_REAL,"He would never so much as look at a friends wife. When the subject of this instinctive trust returned to the table and sat down Mr. Wolfshiem drank his coffee with a jerk and got to his feet. I have enjoyed my lunch, he said, and Im going to run"
